transaction_id,full_date,day,month,quarter,year,weekday,product_key,product_name,category,subcategory,unit_price,store_key,store_name,city,state,quantity,discount,gross_amount,net_amount,lag_1,lag_3,lag_7,rolling_mean_3,rolling_mean_7,predicted_quantity
17576,2025-07-15,15,7,3,2025,5,185,421,12,5,4194.0,23,71,16,5,3,0.0,12582.0,12582.0,3.0,3.0,0.0,3.0,0.0,3.0008066
17061,2026-03-21,21,3,1,2026,2,185,421,12,5,4194.0,23,71,16,5,3,0.0,12582.0,12582.0,3.0,3.0,0.0,3.0,0.0,2.9339902
23973,2026-05-22,22,5,2,2026,0,185,421,12,5,4194.0,23,71,16,5,3,5.0,12582.0,11952.9,3.0,3.0,0.0,3.0,0.0,3.1356478
14807,2024-02-18,18,2,1,2024,3,185,421,12,5,4194.0,30,22,6,12,24,0.0,100656.0,100656.0,0.0,0.0,0.0,0.0,0.0,5.9307117
13954,2024-04-15,15,4,2,2024,1,185,421,12,5,4194.0,30,22,6,12,5,15.0,20970.0,17824.5,24.0,0.0,0.0,0.0,0.0,5.009721
20321,2025-02-17,17,2,1,2025,1,185,421,12,5,4194.0,30,22,6,12,24,0.0,100656.0,100656.0,5.0,0.0,0.0,0.0,0.0,5.0556784
19468,2025-04-15,15,4,2,2025,5,185,421,12,5,4194.0,30,22,6,12,5,15.0,20970.0,17824.5,24.0,24.0,0.0,17.666666666666668,0.0,5.185739
23954,2026-11-02,2,11,4,2026,1,185,421,12,5,4194.0,30,22,6,12,5,15.0,20970.0,17824.5,5.0,5.0,0.0,11.333333333333334,0.0,5.5990796
14604,2024-12-15,15,12,4,2024,3,185,421,12,5,4194.0,37,96,24,23,5,10.0,20970.0,18873.0,0.0,0.0,0.0,0.0,0.0,3.8098562
20118,2025-12-14,14,12,4,2025,3,185,421,12,5,4194.0,37,96,24,23,5,10.0,20970.0,18873.0,5.0,0.0,0.0,0.0,0.0,4.822871
16737,2024-11-23,23,11,4,2024,2,185,421,12,5,4194.0,55,132,36,27,2,20.0,8388.0,6710.4,0.0,0.0,0.0,0.0,0.0,4.2329383
22251,2025-11-24,24,11,4,2025,1,185,421,12,5,4194.0,55,132,36,27,2,20.0,8388.0,6710.4,2.0,0.0,0.0,0.0,0.0,2.4801168
13257,2024-09-06,6,9,3,2024,0,185,421,12,5,4194.0,61,138,36,27,2,20.0,8388.0,6710.4,0.0,0.0,0.0,0.0,0.0,3.2401567
18772,2025-08-06,6,8,3,2025,6,185,421,12,5,4194.0,61,138,36,27,2,20.0,8388.0,6710.4,2.0,0.0,0.0,0.0,0.0,1.9210279
23257,2026-06-03,3,6,2,2026,6,185,421,12,5,4194.0,61,138,36,27,2,20.0,8388.0,6710.4,2.0,0.0,0.0,0.0,0.0,2.0102537
16706,2024-05-14,14,5,2,2024,5,185,421,12,5,4194.0,79,3,1,7,1,5.0,4194.0,3984.3,0.0,0.0,0.0,0.0,0.0,3.2987335
22220,2025-05-13,13,5,2,2025,5,185,421,12,5,4194.0,79,3,1,7,1,5.0,4194.0,3984.3,1.0,0.0,0.0,0.0,0.0,1.2268517
16074,2024-07-27,27,7,3,2024,2,185,421,12,5,4194.0,81,113,29,21,1,10.0,4194.0,3774.6,0.0,0.0,0.0,0.0,0.0,3.374646
21588,2025-07-26,26,7,3,2025,2,185,421,12,5,4194.0,81,113,29,21,1,10.0,4194.0,3774.6,1.0,0.0,0.0,0.0,0.0,1.1204439
13731,2024-04-03,3,4,2,2024,6,185,421,12,5,4194.0,91,214,59,7,4,0.0,16776.0,16776.0,0.0,0.0,0.0,0.0,0.0,3.577251
19245,2025-04-03,3,4,2,2025,4,185,421,12,5,4194.0,91,214,59,7,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,3.940688
23731,2026-01-22,22,1,1,2026,4,185,421,12,5,4194.0,91,214,59,7,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,4.0377927
16852,2024-04-24,24,4,2,2024,6,185,421,12,5,4194.0,97,106,26,14,3,0.0,12582.0,12582.0,0.0,0.0,0.0,0.0,0.0,3.2028985
22366,2025-04-24,24,4,2,2025,4,185,421,12,5,4194.0,97,106,26,14,3,0.0,12582.0,12582.0,3.0,0.0,0.0,0.0,0.0,2.987607
13351,2024-09-26,26,9,3,2024,4,185,421,12,5,4194.0,101,170,44,15,2,0.0,8388.0,8388.0,0.0,0.0,0.0,0.0,0.0,3.7015674
18865,2025-09-22,22,9,3,2025,1,185,421,12,5,4194.0,101,170,44,15,2,0.0,8388.0,8388.0,2.0,0.0,0.0,0.0,0.0,2.222614
23351,2026-04-25,25,4,2,2026,2,185,421,12,5,4194.0,101,170,44,15,2,0.0,8388.0,8388.0,2.0,0.0,0.0,0.0,0.0,2.0179112
15917,2024-09-19,19,9,3,2024,4,185,421,12,5,4194.0,114,131,35,13,4,0.0,16776.0,16776.0,0.0,0.0,0.0,0.0,0.0,3.884283
21431,2025-09-18,18,9,3,2025,4,185,421,12,5,4194.0,114,131,35,13,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,4.080346
12724,2024-05-25,25,5,2,2024,2,185,421,12,5,4194.0,116,43,11,3,3,15.0,12582.0,10694.7,0.0,0.0,0.0,0.0,0.0,5.2035074
18238,2025-05-24,24,5,2,2025,2,185,421,12,5,4194.0,116,43,11,3,3,15.0,12582.0,10694.7,3.0,0.0,0.0,0.0,0.0,3.2940238
22724,2026-02-28,28,2,1,2026,2,185,421,12,5,4194.0,116,43,11,3,3,15.0,12582.0,10694.7,3.0,0.0,0.0,0.0,0.0,3.277382
14221,2024-10-11,11,10,4,2024,0,185,421,12,5,4194.0,119,45,11,3,1,0.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0.0,13.237349
19735,2025-10-11,11,10,4,2025,2,185,421,12,5,4194.0,119,45,11,3,1,0.0,4194.0,4194.0,1.0,0.0,0.0,0.0,0.0,2.373938
15380,2024-02-28,28,2,1,2024,6,185,421,12,5,4194.0,122,37,9,19,4,0.0,16776.0,16776.0,0.0,0.0,0.0,0.0,0.0,5.74175
20894,2025-02-27,27,2,1,2025,4,185,421,12,5,4194.0,122,37,9,19,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,4.2724347
12553,2024-04-02,2,4,2,2024,5,185,421,12,5,4194.0,138,175,45,15,1,0.0,4194.0,4194.0,0.0,0.0,0.0,0.0,0.0,5.2277255
18067,2025-03-02,2,3,1,2025,3,185,421,12,5,4194.0,138,175,45,15,1,0.0,4194.0,4194.0,1.0,0.0,0.0,0.0,0.0,1.1923617
22553,2026-12-01,1,12,4,2026,5,185,421,12,5,4194.0,138,175,45,15,1,0.0,4194.0,4194.0,1.0,0.0,0.0,0.0,0.0,1.1571862
13394,2024-06-13,13,6,2,2024,4,185,421,12,5,4194.0,144,33,8,14,3,0.0,12582.0,12582.0,0.0,0.0,0.0,0.0,0.0,6.093805
18908,2025-12-06,6,12,4,2025,2,185,421,12,5,4194.0,144,33,8,14,3,0.0,12582.0,12582.0,3.0,0.0,0.0,0.0,0.0,3.2422223
23394,2026-07-03,3,7,3,2026,0,185,421,12,5,4194.0,144,33,8,14,3,0.0,12582.0,12582.0,3.0,0.0,0.0,0.0,0.0,3.3228748
15952,2024-10-19,19,10,4,2024,2,185,421,12,5,4194.0,206,89,23,12,27,0.0,113238.0,113238.0,0.0,0.0,0.0,0.0,0.0,9.004389
21466,2025-10-19,19,10,4,2025,3,185,421,12,5,4194.0,206,89,23,12,27,0.0,113238.0,113238.0,27.0,0.0,0.0,0.0,0.0,30.50154
12209,2024-01-10,10,1,1,2024,6,185,421,12,5,4194.0,208,16,5,12,4,0.0,16776.0,16776.0,0.0,0.0,0.0,0.0,0.0,6.026896
17723,2025-09-26,26,9,3,2025,0,185,421,12,5,4194.0,208,16,5,12,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,4.5774946
17209,2026-04-27,27,4,2,2026,1,185,421,12,5,4194.0,208,16,5,12,4,0.0,16776.0,16776.0,4.0,0.0,0.0,0.0,0.0,4.522046
14206,2024-10-12,12,10,4,2024,2,185,421,12,5,4194.0,225,207,56,17,3,0.0,12582.0,12582.0,0.0,0.0,0.0,0.0,0.0,4.571323
19720,2025-11-12,12,11,4,2025,6,185,421,12,5,4194.0,225,207,56,17,3,0.0,12582.0,12582.0,3.0,0.0,0.0,0.0,0.0,3.037108
12887,2024-02-13,13,2,1,2024,5,186,87,2,17,865.0,19,73,16,5,4,0.0,3460.0,3460.0,0.0,0.0,0.0,0.0,0.0,5.9687405
18401,2025-12-02,2,12,4,2025,5,186,87,2,17,865.0,19,73,16,5,4,0.0,3460.0,3460.0,4.0,0.0,0.0,0.0,0.0,3.906167
22887,2026-01-15,15,1,1,2026,4,186,87,2,17,865.0,19,73,16,5,4,0.0,3460.0,3460.0,4.0,0.0,0.0,0.0,0.0,3.8379376
12084,2024-11-06,6,11,4,2024,6,186,87,2,17,865.0,44,99,24,23,4,10.0,3460.0,3114.0,0.0,0.0,0.0,0.0,0.0,6.656712
17599,2025-10-06,6,10,4,2025,1,186,87,2,17,865.0,44,99,24,23,4,10.0,3460.0,3114.0,4.0,0.0,0.0,0.0,0.0,4.0466433
17084,2026-06-03,3,6,2,2026,6,186,87,2,17,865.0,44,99,24,23,4,10.0,3460.0,3114.0,4.0,0.0,0.0,0.0,0.0,3.7970135
16283,2024-08-13,13,8,3,2024,5,186,87,2,17,865.0,63,185,50,15,5,15.0,4325.0,3676.25,0.0,0.0,0.0,0.0,0.0,5.754557
21797,2025-10-08,8,10,4,2025,6,186,87,2,17,865.0,63,185,50,15,5,15.0,4325.0,3676.25,5.0,0.0,0.0,0.0,0.0,4.552056
16194,2024-05-21,21,5,2,2024,5,186,87,2,17,865.0,73,6,1,7,3,15.0,2595.0,2205.75,0.0,0.0,0.0,0.0,0.0,5.1573033
21708,2025-05-21,21,5,2,2025,6,186,87,2,17,865.0,73,6,1,7,3,15.0,2595.0,2205.75,3.0,0.0,0.0,0.0,0.0,2.9122941
15500,2024-10-13,13,10,4,2024,3,186,87,2,17,865.0,108,56,13,22,23,5.0,19895.0,18900.25,0.0,0.0,0.0,0.0,0.0,7.4638247
21014,2025-12-10,10,12,4,2025,6,186,87,2,17,865.0,108,56,13,22,23,5.0,19895.0,18900.25,23.0,0.0,0.0,0.0,0.0,22.539284
13663,2024-05-22,22,5,2,2024,6,187,104,3,7,1528.0,8,155,42,15,2,10.0,3056.0,2750.4,0.0,0.0,0.0,0.0,0.0,6.069941
19177,2025-05-22,22,5,2,2025,4,187,104,3,7,1528.0,8,155,42,15,2,10.0,3056.0,2750.4,2.0,0.0,0.0,0.0,0.0,2.2178895
23663,2026-02-27,27,2,1,2026,0,187,104,3,7,1528.0,8,155,42,15,2,10.0,3056.0,2750.4,2.0,0.0,0.0,0.0,0.0,2.3785558
16621,2024-12-30,30,12,4,2024,1,187,104,3,7,1528.0,55,132,36,27,18,10.0,27504.0,24753.6,0.0,0.0,0.0,0.0,0.0,7.528726
22135,2025-12-31,31,12,4,2025,6,187,104,3,7,1528.0,55,132,36,27,18,10.0,27504.0,24753.6,18.0,0.0,0.0,0.0,0.0,17.421068
15522,2024-05-08,8,5,2,2024,6,187,104,3,7,1528.0,87,144,38,25,3,5.0,4584.0,4354.8,0.0,0.0,0.0,0.0,0.0,6.161968
21036,2025-04-08,8,4,2,2025,5,187,104,3,7,1528.0,87,144,38,25,3,5.0,4584.0,4354.8,3.0,0.0,0.0,0.0,0.0,3.042588
12511,2024-04-19,19,4,2,2024,0,187,104,3,7,1528.0,134,198,52,7,4,0.0,6112.0,6112.0,0.0,0.0,0.0,0.0,0.0,6.765834
18025,2025-04-19,19,4,2,2025,2,187,104,3,7,1528.0,134,198,52,7,4,0.0,6112.0,6112.0,4.0,0.0,0.0,0.0,0.0,3.8658946
17513,2026-12-02,2,12,4,2026,6,187,104,3,7,1528.0,134,198,52,7,4,0.0,6112.0,6112.0,4.0,0.0,0.0,0.0,0.0,3.7068973
12516,2024-01-28,28,1,1,2024,3,187,104,3,7,1528.0,138,175,45,15,1,0.0,1528.0,1528.0,0.0,0.0,0.0,0.0,0.0,5.29068
18030,2025-01-27,27,1,1,2025,1,187,104,3,7,1528.0,138,175,45,15,1,0.0,1528.0,1528.0,1.0,0.0,0.0,0.0,0.0,1.5405935
22516,2026-10-01,1,10,4,2026,4,187,104,3,7,1528.0,138,175,45,15,1,0.0,1528.0,1528.0,1.0,0.0,0.0,0.0,0.0,1.0676581
16093,2024-05-02,2,5,2,2024,4,187,104,3,7,1528.0,143,32,8,14,1,0.0,1528.0,1528.0,0.0,0.0,0.0,0.0,0.0,4.778172
21607,2025-05-02,2,5,2,2025,0,187,104,3,7,1528.0,143,32,8,14,1,0.0,1528.0,1528.0,1.0,0.0,0.0,0.0,0.0,1.1997219
15392,2024-10-20,20,10,4,2024,3,187,104,3,7,1528.0,153,81,19,8,3,10.0,4584.0,4125.6,0.0,0.0,0.0,0.0,0.0,4.254367
20906,2025-10-19,19,10,4,2025,3,187,104,3,7,1528.0,153,81,19,8,3,10.0,4584.0,4125.6,3.0,0.0,0.0,0.0,0.0,2.8747542
14865,2024-10-15,15,10,4,2024,5,187,104,3,7,1528.0,191,181,48,6,1,10.0,1528.0,1375.2,0.0,0.0,0.0,0.0,0.0,4.4405456
20379,2025-10-16,16,10,4,2025,4,187,104,3,7,1528.0,191,181,48,6,1,10.0,1528.0,1375.2,1.0,0.0,0.0,0.0,0.0,1.1776304
12351,2024-12-20,20,12,4,2024,0,187,104,3,7,1528.0,232,108,27,1,3,20.0,4584.0,3667.2,0.0,0.0,0.0,0.0,0.0,2.976602
17865,2025-12-20,20,12,4,2025,2,187,104,3,7,1528.0,232,108,27,1,3,20.0,4584.0,3667.2,3.0,0.0,0.0,0.0,0.0,2.9264398
17351,2026-06-20,20,6,2,2026,2,187,104,3,7,1528.0,232,108,27,1,3,20.0,4584.0,3667.2,3.0,0.0,0.0,0.0,0.0,3.1778066
12213,2024-06-24,24,6,2,2024,1,187,104,3,7,1528.0,240,217,60,15,34,0.0,51952.0,51952.0,0.0,0.0,0.0,0.0,0.0,12.440216
17727,2025-06-23,23,6,2,2025,1,187,104,3,7,1528.0,240,217,60,15,34,0.0,51952.0,51952.0,34.0,0.0,0.0,0.0,0.0,34.993885
17213,2026-11-03,3,11,4,2026,5,187,104,3,7,1528.0,240,217,60,15,34,0.0,51952.0,51952.0,34.0,0.0,0.0,0.0,0.0,34.34582
12642,2024-02-29,29,2,1,2024,4,188,486,14,3,2151.0,20,66,16,5,2,0.0,4302.0,4302.0,0.0,0.0,0.0,0.0,0.0,4.340237
18156,2025-01-03,3,1,1,2025,0,188,486,14,3,2151.0,20,66,16,5,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.9299306
22642,2026-01-21,21,1,1,2026,6,188,486,14,3,2151.0,20,66,16,5,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.788943
15542,2024-06-11,11,6,2,2024,5,188,486,14,3,2151.0,30,22,6,12,3,0.0,6453.0,6453.0,0.0,0.0,0.0,0.0,0.0,3.7418053
21056,2025-07-11,11,7,3,2025,0,188,486,14,3,2151.0,30,22,6,12,3,0.0,6453.0,6453.0,3.0,0.0,0.0,0.0,0.0,2.9831033
16738,2024-06-10,10,6,2,2024,1,188,486,14,3,2151.0,31,26,6,12,1,0.0,2151.0,2151.0,0.0,0.0,0.0,0.0,0.0,3.5497413
22252,2025-02-10,10,2,1,2025,1,188,486,14,3,2151.0,31,26,6,12,1,0.0,2151.0,2151.0,1.0,0.0,0.0,0.0,0.0,0.9669676
14500,2024-12-26,26,12,4,2024,4,188,486,14,3,2151.0,39,94,24,23,1,5.0,2151.0,2043.45,0.0,0.0,0.0,0.0,0.0,2.9185972
20014,2025-12-26,26,12,4,2025,0,188,486,14,3,2151.0,39,94,24,23,1,5.0,2151.0,2043.45,1.0,0.0,0.0,0.0,0.0,0.756295
12217,2024-12-09,9,12,4,2024,1,188,486,14,3,2151.0,40,100,24,23,1,0.0,2151.0,2151.0,0.0,0.0,0.0,0.0,0.0,2.3574517
17731,2025-11-09,9,11,4,2025,3,188,486,14,3,2151.0,40,100,24,23,1,0.0,2151.0,2151.0,1.0,0.0,0.0,0.0,0.0,0.8620334
17217,2026-04-19,19,4,2,2026,3,188,486,14,3,2151.0,40,100,24,23,1,0.0,2151.0,2151.0,1.0,0.0,0.0,0.0,0.0,0.7905109
15163,2024-07-07,7,7,3,2024,3,188,486,14,3,2151.0,61,138,36,27,1,5.0,2151.0,2043.45,0.0,0.0,0.0,0.0,0.0,3.1092534
20677,2025-06-07,7,6,2,2025,2,188,486,14,3,2151.0,61,138,36,27,1,5.0,2151.0,2043.45,1.0,0.0,0.0,0.0,0.0,0.99817765
14547,2024-11-23,23,11,4,2024,2,188,486,14,3,2151.0,67,193,50,15,1,0.0,2151.0,2151.0,0.0,0.0,0.0,0.0,0.0,3.8875177
20061,2025-11-23,23,11,4,2025,3,188,486,14,3,2151.0,67,193,50,15,1,0.0,2151.0,2151.0,1.0,0.0,0.0,0.0,0.0,1.1211666
12698,2024-06-09,9,6,2,2024,3,188,486,14,3,2151.0,74,7,1,7,4,5.0,8604.0,8173.8,0.0,0.0,0.0,0.0,0.0,3.6449845
18212,2025-08-31,31,8,3,2025,3,188,486,14,3,2151.0,74,7,1,7,4,5.0,8604.0,8173.8,4.0,0.0,0.0,0.0,0.0,3.847327
22698,2026-04-14,14,4,2,2026,5,188,486,14,3,2151.0,74,7,1,7,4,5.0,8604.0,8173.8,4.0,0.0,0.0,0.0,0.0,3.7637668
15169,2024-06-15,15,6,2,2024,2,188,486,14,3,2151.0,78,8,1,7,4,0.0,8604.0,8604.0,0.0,0.0,0.0,0.0,0.0,4.134162
20683,2025-06-14,14,6,2,2025,2,188,486,14,3,2151.0,78,8,1,7,4,0.0,8604.0,8604.0,4.0,0.0,0.0,0.0,0.0,4.022164
15788,2024-08-25,25,8,3,2024,3,188,486,14,3,2151.0,89,145,38,25,1,10.0,2151.0,1935.9,0.0,0.0,0.0,0.0,0.0,3.5270736
21302,2025-08-23,23,8,3,2025,2,188,486,14,3,2151.0,89,145,38,25,1,10.0,2151.0,1935.9,1.0,0.0,0.0,0.0,0.0,0.9481671
15886,2024-11-08,8,11,4,2024,0,188,486,14,3,2151.0,90,212,59,7,1,5.0,2151.0,2043.45,0.0,0.0,0.0,0.0,0.0,3.259204
21400,2025-08-08,8,8,3,2025,0,188,486,14,3,2151.0,90,212,59,7,1,5.0,2151.0,2043.45,1.0,0.0,0.0,0.0,0.0,0.92531455
13939,2024-05-11,11,5,2,2024,2,188,486,14,3,2151.0,112,130,35,13,29,5.0,62379.0,59260.05,0.0,0.0,0.0,0.0,0.0,9.084906
19453,2025-05-11,11,5,2,2025,3,188,486,14,3,2151.0,112,130,35,13,29,5.0,62379.0,59260.05,29.0,0.0,0.0,0.0,0.0,28.569317
23939,2026-05-24,24,5,2,2026,3,188,486,14,3,2151.0,112,130,35,13,29,5.0,62379.0,59260.05,29.0,0.0,0.0,0.0,0.0,28.664326
16390,2024-04-17,17,4,2,2024,6,188,486,14,3,2151.0,130,224,65,7,2,0.0,4302.0,4302.0,0.0,0.0,0.0,0.0,0.0,3.4792757
21904,2025-04-16,16,4,2,2025,6,188,486,14,3,2151.0,130,224,65,7,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.8470842
16953,2024-03-03,3,3,1,2024,3,188,486,14,3,2151.0,138,175,45,15,2,0.0,4302.0,4302.0,0.0,0.0,0.0,0.0,0.0,4.0739813
22467,2025-04-03,3,4,2,2025,4,188,486,14,3,2151.0,138,175,45,15,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.8045609
12159,2024-06-13,13,6,2,2024,4,188,486,14,3,2151.0,169,146,39,20,1,10.0,2151.0,1935.9,0.0,0.0,0.0,0.0,0.0,9.64912
17673,2025-12-06,6,12,4,2025,2,188,486,14,3,2151.0,169,146,39,20,1,10.0,2151.0,1935.9,1.0,0.0,0.0,0.0,0.0,1.0940663
17159,2026-07-03,3,7,3,2026,0,188,486,14,3,2151.0,169,146,39,20,1,10.0,2151.0,1935.9,1.0,0.0,0.0,0.0,0.0,1.1319544
15071,2024-01-17,17,1,1,2024,6,188,486,14,3,2151.0,181,221,64,21,1,0.0,2151.0,2151.0,0.0,0.0,0.0,0.0,0.0,2.5763571
20585,2025-01-17,17,1,1,2025,0,188,486,14,3,2151.0,181,221,64,21,1,0.0,2151.0,2151.0,1.0,0.0,0.0,0.0,0.0,0.91087073
14635,2024-10-30,30,10,4,2024,6,188,486,14,3,2151.0,200,85,21,26,3,15.0,6453.0,5485.05,0.0,0.0,0.0,0.0,0.0,2.9616408
20149,2025-10-25,25,10,4,2025,2,188,486,14,3,2151.0,200,85,21,26,3,15.0,6453.0,5485.05,3.0,0.0,0.0,0.0,0.0,2.9093795
13553,2024-08-16,16,8,3,2024,0,188,486,14,3,2151.0,201,86,21,26,3,0.0,6453.0,6453.0,0.0,0.0,0.0,0.0,0.0,3.2723532
19067,2025-12-08,8,12,4,2025,1,188,486,14,3,2151.0,201,86,21,26,3,0.0,6453.0,6453.0,3.0,0.0,0.0,0.0,0.0,2.7517312
23553,2026-04-04,4,4,2,2026,2,188,486,14,3,2151.0,201,86,21,26,3,0.0,6453.0,6453.0,3.0,0.0,0.0,0.0,0.0,2.7631457
16770,2024-06-11,11,6,2,2024,5,188,486,14,3,2151.0,206,89,23,12,4,15.0,8604.0,7313.4,0.0,0.0,0.0,0.0,0.0,4.350051
22284,2025-06-11,11,6,2,2025,6,188,486,14,3,2151.0,206,89,23,12,4,15.0,8604.0,7313.4,4.0,0.0,0.0,0.0,0.0,3.9835472
14650,2024-10-19,19,10,4,2024,2,188,486,14,3,2151.0,220,60,14,19,2,0.0,4302.0,4302.0,0.0,0.0,0.0,0.0,0.0,3.8803198
15172,2024-11-28,28,11,4,2024,4,188,486,14,3,2151.0,220,60,14,19,4,5.0,8604.0,8173.8,2.0,0.0,0.0,0.0,0.0,3.545447
20164,2025-10-19,19,10,4,2025,3,188,486,14,3,2151.0,220,60,14,19,2,0.0,4302.0,4302.0,4.0,0.0,0.0,0.0,0.0,3.8235083
20686,2025-11-28,28,11,4,2025,0,188,486,14,3,2151.0,220,60,14,19,4,5.0,8604.0,8173.8,2.0,2.0,0.0,2.6666666666666665,0.0,2.8817413
13946,2024-09-21,21,9,3,2024,2,188,486,14,3,2151.0,236,76,17,25,2,0.0,4302.0,4302.0,0.0,0.0,0.0,0.0,0.0,3.2398996
19460,2025-09-20,20,9,3,2025,2,188,486,14,3,2151.0,236,76,17,25,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.7813119
23946,2026-04-22,22,4,2,2026,6,188,486,14,3,2151.0,236,76,17,25,2,0.0,4302.0,4302.0,2.0,0.0,0.0,0.0,0.0,1.8182452
12350,2024-11-10,10,11,4,2024,3,188,486,14,3,2151.0,245,220,63,0,5,10.0,10755.0,9679.5,0.0,0.0,0.0,0.0,0.0,4.075974
17864,2025-10-10,10,10,4,2025,0,188,486,14,3,2151.0,245,220,63,0,5,10.0,10755.0,9679.5,5.0,0.0,0.0,0.0,0.0,4.9150023
17350,2026-07-05,5,7,3,2026,3,188,486,14,3,2151.0,245,220,63,0,5,10.0,10755.0,9679.5,5.0,0.0,0.0,0.0,0.0,5.009142
14621,2024-12-11,11,12,4,2024,6,189,171,5,10,4016.0,2,159,42,15,5,0.0,20080.0,20080.0,0.0,0.0,0.0,0.0,0.0,2.6463525
12338,2024-12-21,21,12,4,2024,2,189,171,5,10,4016.0,2,159,42,15,4,10.0,16064.0,14457.6,5.0,0.0,0.0,0.0,0.0,1.7578958
20135,2025-11-13,13,11,4,2025,4,189,171,5,10,4016.0,2,159,42,15,5,0.0,20080.0,20080.0,4.0,0.0,0.0,0.0,0.0,3.979091
17852,2025-12-21,21,12,4,2025,3,189,171,5,10,4016.0,2,159,42,15,4,10.0,16064.0,14457.6,5.0,5.0,0.0,4.666666666666667,0.0,4.0722694
17338,2026-06-20,20,6,2,2026,2,189,171,5,10,4016.0,2,159,42,15,4,10.0,16064.0,14457.6,4.0,4.0,0.0,4.333333333333333,0.0,3.5014248
13009,2024-01-28,28,1,1,2024,3,189,171,5,10,4016.0,17,75,16,5,3,0.0,12048.0,12048.0,0.0,0.0,0.0,0.0,0.0,4.6885533
18523,2025-01-28,28,1,1,2025,5,189,171,5,10,4016.0,17,75,16,5,3,0.0,12048.0,12048.0,3.0,0.0,0.0,0.0,0.0,2.8122587
23009,2026-10-01,1,10,4,2026,4,189,171,5,10,4016.0,17,75,16,5,3,0.0,12048.0,12048.0,3.0,0.0,0.0,0.0,0.0,2.9464998
14602,2024-04-11,11,4,2,2024,4,189,171,5,10,4016.0,18,69,16,5,5,5.0,20080.0,19076.0,0.0,0.0,0.0,0.0,0.0,4.5141454
20116,2025-03-11,11,3,1,2025,5,189,171,5,10,4016.0,18,69,16,5,5,5.0,20080.0,19076.0,5.0,0.0,0.0,0.0,0.0,4.684056
14291,2024-02-07,7,2,1,2024,6,189,171,5,10,4016.0,20,66,16,5,3,5.0,12048.0,11445.6,0.0,0.0,0.0,0.0,0.0,4.554152
19805,2025-01-07,7,1,1,2025,5,189,171,5,10,4016.0,20,66,16,5,3,5.0,12048.0,11445.6,3.0,0.0,0.0,0.0,0.0,2.8706074
15531,2024-09-14,14,9,3,2024,2,189,171,5,10,4016.0,21,74,16,5,3,0.0,12048.0,12048.0,0.0,0.0,0.0,0.0,0.0,4.245678
21045,2025-09-14,14,9,3,2025,3,189,171,5,10,4016.0,21,74,16,5,3,0.0,12048.0,12048.0,3.0,0.0,0.0,0.0,0.0,2.9198585
14514,2024-12-25,25,12,4,2024,6,189,171,5,10,4016.0,23,71,16,5,1,5.0,4016.0,3815.2,0.0,0.0,0.0,0.0,0.0,4.4392786
20028,2025-12-25,25,12,4,2025,4,189,171,5,10,4016.0,23,71,16,5,1,5.0,4016.0,3815.2,1.0,0.0,0.0,0.0,0.0,1.0966294
12688,2024-03-19,19,3,1,2024,5,189,171,5,10,4016.0,56,136,36,27,5,20.0,20080.0,16064.0,0.0,0.0,0.0,0.0,0.0,3.7296605
18202,2025-03-16,16,3,1,2025,3,189,171,5,10,4016.0,56,136,36,27,5,20.0,20080.0,16064.0,5.0,0.0,0.0,0.0,0.0,4.680564
22688,2026-01-29,29,1,1,2026,4,189,171,5,10,4016.0,56,136,36,27,5,20.0,20080.0,16064.0,5.0,0.0,0.0,0.0,0.0,4.638924
15313,2024-10-13,13,10,4,2024,3,189,171,5,10,4016.0,65,190,50,15,1,10.0,4016.0,3614.4,0.0,0.0,0.0,0.0,0.0,4.2029533
20827,2025-10-13,13,10,4,2025,1,189,171,5,10,4016.0,65,190,50,15,1,10.0,4016.0,3614.4,1.0,0.0,0.0,0.0,0.0,1.2162932
13679,2024-07-18,18,7,3,2024,4,189,171,5,10,4016.0,72,2,1,7,4,5.0,16064.0,15260.8,0.0,0.0,0.0,0.0,0.0,2.977227
15998,2024-09-29,29,9,3,2024,3,189,171,5,10,4016.0,72,2,1,7,1,10.0,4016.0,3614.4,4.0,0.0,0.0,0.0,0.0,2.1767612
19193,2025-07-17,17,7,3,2025,4,189,171,5,10,4016.0,72,2,1,7,4,5.0,16064.0,15260.8,1.0,0.0,0.0,0.0,0.0,0.99081296
21512,2025-09-25,25,9,3,2025,4,189,171,5,10,4016.0,72,2,1,7,1,10.0,4016.0,3614.4,4.0,4.0,0.0,3.0,0.0,2.123506
