transaction_id,product_id,product_name,category,sale_date,unit_price,discount,quantity,gross_amount,net_amount
T006147,PRD043,Stationery Art Supplies Nova 043,Stationery,2025-09-02,502.0,0,12,6024.0,6024.0
T006148,PRD111,Beauty Skin Care Alpha 111,Beauty,2025-10-10,1040.0,5,23,23920.0,22724.0
T006149,PRD013,Stationery Art Supplies Nova 013,Stationery,2025-09-04,172.0,0,17,2924.0,2924.0
T006150,PRD212,Grocery Snacks Prime 212,Grocery,2025-09-13,1325.0,10,50,66250.0,59625.0
T006151,PRD182,Grocery Snacks Prime 182,Grocery,2025-12-17,635.0,10,19,12065.0,10858.5
T006152,PRD228,Apparel Formal Wear Plus 228,Apparel,2025-05-20,747.0,0,12,8964.0,8964.0
T006153,PRD170,Sports Cycling Flex 170,Sports,2025-12-11,3189.0,0,12,38268.0,38268.0
T006154,PRD082,Books Education Prime 082,Books,2025-10-06,1543.0,0,15,23145.0,23145.0
T006155,PRD151,Electronics Mobiles Alpha 151,Electronics,2025-04-19,21686.0,5,16,346976.0,329627.2
T006156,PRD473,Toys Board Games Nova 473,Toys,2025-09-17,3416.0,0,15,51240.0,51240.0
T006157,PRD242,Grocery Snacks Prime 242,Grocery,2025-06-08,215.0,0,30,6450.0,6450.0
T006158,PRD279,Footwear Formal Shoes Core 279,Footwear,2025-11-27,2286.0,15,23,52578.0,44691.3
T006159,PRD459,Footwear Formal Shoes Core 459,Footwear,2025-03-26,5326.0,0,11,58586.0,58586.0
T006160,PRD360,Garden Irrigation Flex 360,Garden,2025-05-28,4779.0,5,6,28674.0,27240.3
T006161,PRD146,Health Supplements Pro 146,Health,2025-04-11,601.0,5,14,8414.0,7993.3
T006162,PRD364,Home Appliances Laundry Max 364,Home Appliances,2025-10-24,1751.0,0,11,19261.0,19261.0
T006163,PRD495,Garden Irrigation Lite 495,Garden,2025-05-14,1534.0,10,19,29146.0,26231.4
T006164,PRD091,Electronics Mobiles Alpha 091,Electronics,2025-07-19,13466.0,0,6,80796.0,80796.0
T006165,PRD019,Home Appliances Laundry Core 019,Home Appliances,2025-09-07,5166.0,0,13,67158.0,67158.0
T006166,PRD474,Footwear Formal Shoes Max 474,Footwear,2025-06-16,6121.0,0,13,79573.0,79573.0
T006167,PRD122,Grocery Snacks Prime 122,Grocery,2025-04-04,1055.0,10,36,37980.0,34182.0
T006168,PRD243,Apparel Formal Wear Nova 243,Apparel,2025-05-10,1362.0,0,25,34050.0,34050.0
T006169,PRD022,Books Education Prime 022,Books,2025-12-27,523.0,10,50,26150.0,23535.0
T006170,PRD255,Garden Irrigation Lite 255,Garden,2025-11-21,3414.0,5,20,68280.0,64866.0
T006171,PRD314,Pet Care Pet Health Max 314,Pet Care,2025-02-26,3115.0,0,16,49840.0,49840.0
T006172,PRD360,Garden Irrigation Flex 360,Garden,2025-08-24,4779.0,5,8,38232.0,36320.4
T006173,PRD205,Furniture Dining Lite 205,Furniture,2025-01-04,45254.0,10,10,452540.0,407286.0
T006174,PRD295,Furniture Dining Lite 295,Furniture,2025-12-15,19244.0,15,13,250172.0,212646.2
T006175,PRD457,Books Education Edge 457,Books,2025-03-05,718.0,5,20,14360.0,13642.0
T006176,PRD012,Automotive Bike Care Prime 012,Automotive,2025-05-03,813.0,20,8,6504.0,5203.2
T006177,PRD276,Beauty Skin Care Pro 276,Beauty,2025-03-19,1155.0,5,27,31185.0,29625.75
T006178,PRD211,Electronics Mobiles Alpha 211,Electronics,2025-05-28,29906.0,15,17,508402.0,432141.7
T006179,PRD430,Furniture Dining Flex 430,Furniture,2025-02-16,2729.0,5,7,19103.0,18147.85
T006180,PRD481,Electronics Mobiles Alpha 481,Electronics,2025-07-27,11896.0,0,11,130856.0,130856.0
T006181,PRD256,Electronics Mobiles Pro 256,Electronics,2025-03-24,36071.0,10,15,541065.0,486958.5
T006182,PRD332,Grocery Snacks Prime 332,Grocery,2025-11-10,485.0,30,40,19400.0,13580.0
T006183,PRD147,Automotive Bike Care Edge 147,Automotive,2025-11-26,7158.0,5,17,121686.0,115601.7
T006184,PRD308,Toys Board Games Plus 308,Toys,2025-12-04,2131.0,10,31,66061.0,59454.9
T006185,PRD459,Footwear Formal Shoes Core 459,Footwear,2025-11-30,5326.0,5,29,154454.0,146731.3
T006186,PRD443,Toys Board Games Nova 443,Toys,2025-01-19,2546.0,15,23,58558.0,49774.3
T006187,PRD107,Grocery Snacks Edge 107,Grocery,2025-08-04,710.0,25,43,30530.0,22897.5
T006188,PRD205,Furniture Dining Lite 205,Furniture,2025-04-25,45254.0,0,6,271524.0,271524.0
T006189,PRD341,Health Supplements Alpha 341,Health,2025-04-09,2816.0,0,11,30976.0,30976.0
T006190,PRD374,Pet Care Pet Health Max 374,Pet Care,2025-01-24,1255.0,25,22,27610.0,20707.5
T006191,PRD417,Automotive Bike Care Edge 417,Automotive,2025-09-05,4848.0,20,10,48480.0,38784.0
T006192,PRD496,Electronics Mobiles Pro 496,Electronics,2025-03-29,13951.0,0,10,139510.0,139510.0
T006193,PRD294,Footwear Formal Shoes Max 294,Footwear,2025-08-19,3081.0,0,18,55458.0,55458.0
T006194,PRD483,Apparel Formal Wear Nova 483,Apparel,2025-04-27,2202.0,20,46,101292.0,81033.6
T006195,PRD426,Beauty Skin Care Pro 426,Beauty,2025-01-13,805.0,35,23,18515.0,12034.75
T006196,PRD244,Home Appliances Laundry Max 244,Home Appliances,2025-06-17,13591.0,25,11,149501.0,112125.75
T006197,PRD300,Garden Irrigation Flex 300,Garden,2025-01-31,3999.0,20,14,55986.0,44788.8
T006198,PRD290,Sports Cycling Flex 290,Sports,2025-06-10,2729.0,20,15,40935.0,32748.0
T006199,PRD412,Books Education Prime 412,Books,2025-04-16,1753.0,0,19,33307.0,33307.0
T006200,PRD104,Pet Care Pet Health Max 104,Pet Care,2025-09-19,2125.0,15,12,25500.0,21675.0
T006201,PRD459,Footwear Formal Shoes Core 459,Footwear,2025-12-02,5326.0,0,18,95868.0,95868.0
T006202,PRD092,Grocery Snacks Prime 092,Grocery,2025-12-18,365.0,10,25,9125.0,8212.5
T006203,PRD406,Electronics Mobiles Pro 406,Electronics,2025-06-09,1621.0,30,14,22694.0,15885.8
T006204,PRD342,Automotive Bike Care Prime 342,Automotive,2025-01-09,1323.0,10,16,21168.0,19051.2
T006205,PRD185,Sports Cycling Lite 185,Sports,2025-11-13,4194.0,5,22,92268.0,87654.6
T006206,PRD301,Electronics Mobiles Alpha 301,Electronics,2025-12-08,42236.0,5,12,506832.0,481490.4
T006207,PRD014,Pet Care Pet Health Max 014,Pet Care,2025-04-17,415.0,10,18,7470.0,6723.0
T006208,PRD230,Sports Cycling Flex 230,Sports,2025-04-29,7209.0,0,6,43254.0,43254.0
T006209,PRD329,Pet Care Pet Health Core 329,Pet Care,2025-12-30,400.0,0,14,5600.0,5600.0
T006210,PRD469,Home Appliances Laundry Core 469,Home Appliances,2025-12-19,22016.0,5,8,176128.0,167321.6
T006211,PRD368,Toys Board Games Plus 368,Toys,2025-11-17,371.0,0,12,4452.0,4452.0
T006212,PRD482,Grocery Snacks Prime 482,Grocery,2025-12-21,335.0,10,67,22445.0,20200.5
T006213,PRD002,NoiseFit Pulse Watch,Electronics,2025-07-18,2499.0,10,9,22491.0,20241.9
T006214,PRD436,Electronics Mobiles Pro 436,Electronics,2025-04-06,5731.0,5,12,68772.0,65333.4
T006215,PRD334,Home Appliances Laundry Max 334,Home Appliances,2025-05-30,30961.0,5,11,340571.0,323542.45
T006216,PRD297,Automotive Bike Care Edge 297,Automotive,2025-02-23,6708.0,0,9,60372.0,60372.0
T006217,PRD119,Pet Care Pet Health Core 119,Pet Care,2025-02-28,2410.0,30,13,31330.0,21931.0
T006218,PRD231,Beauty Skin Care Alpha 231,Beauty,2025-01-09,2260.0,20,33,74580.0,59664.0
T006219,PRD468,Apparel Formal Wear Plus 468,Apparel,2025-12-20,1587.0,5,38,60306.0,57290.7
T006220,PRD330,Garden Irrigation Flex 330,Garden,2025-10-26,4389.0,5,13,57057.0,54204.15
T006221,PRD466,Electronics Mobiles Pro 466,Electronics,2025-04-17,9841.0,0,5,49205.0,49205.0
T006222,PRD418,Stationery Art Supplies Plus 418,Stationery,2025-12-09,1027.0,20,31,31837.0,25469.6
T006223,PRD416,Health Supplements Pro 416,Health,2025-02-02,591.0,0,12,7092.0,7092.0
T006224,PRD015,Garden Irrigation Lite 015,Garden,2025-07-15,294.0,0,6,1764.0,1764.0
T006225,PRD467,Grocery Snacks Edge 467,Grocery,2025-03-17,1790.0,0,14,25060.0,25060.0
T006226,PRD100,Furniture Dining Flex 100,Furniture,2025-05-09,23099.0,15,13,300287.0,255243.95
T006227,PRD366,Beauty Skin Care Pro 366,Beauty,2025-04-01,1445.0,0,10,14450.0,14450.0
T006228,PRD026,Health Supplements Pro 026,Health,2025-05-03,1161.0,15,32,37152.0,31579.2
T006229,PRD088,Stationery Art Supplies Plus 088,Stationery,2025-11-01,997.0,5,38,37886.0,35991.7
T006230,PRD263,Toys Board Games Nova 263,Toys,2025-07-17,826.0,0,10,8260.0,8260.0
T006231,PRD275,Sports Cycling Lite 275,Sports,2025-04-27,1724.0,0,20,34480.0,34480.0
T006232,PRD408,Apparel Formal Wear Plus 408,Apparel,2025-12-18,3627.0,15,18,65286.0,55493.1
T006233,PRD255,Garden Irrigation Lite 255,Garden,2025-02-28,3414.0,10,21,71694.0,64524.6
T006234,PRD096,Beauty Skin Care Pro 096,Beauty,2025-08-03,575.0,10,45,25875.0,23287.5
T006235,PRD188,Toys Board Games Plus 188,Toys,2025-04-21,2151.0,0,10,21510.0,21510.0
T006236,PRD027,Automotive Bike Care Edge 027,Automotive,2025-10-08,1518.0,0,7,10626.0,10626.0
T006237,PRD136,Electronics Mobiles Pro 136,Electronics,2025-01-17,19631.0,0,7,137417.0,137417.0
T006238,PRD229,Home Appliances Laundry Core 229,Home Appliances,2025-06-19,10696.0,0,11,117656.0,117656.0
T006239,PRD338,Toys Board Games Plus 338,Toys,2025-02-21,3001.0,40,34,102034.0,61220.4
T006240,PRD237,Automotive Bike Care Edge 237,Automotive,2025-06-22,3888.0,20,24,93312.0,74649.6
T006241,PRD036,Beauty Skin Care Pro 036,Beauty,2025-02-04,1215.0,0,12,14580.0,14580.0
T006242,PRD002,NoiseFit Pulse Watch,Electronics,2025-03-29,2499.0,0,8,19992.0,19992.0
T006243,PRD215,Sports Cycling Lite 215,Sports,2025-05-02,6204.0,10,23,142692.0,128422.8
T006244,PRD199,Home Appliances Laundry Core 199,Home Appliances,2025-09-16,4906.0,5,7,34342.0,32624.9
T006245,PRD478,Stationery Art Supplies Plus 478,Stationery,2025-05-23,487.0,0,12,5844.0,5844.0
T006246,PRD322,Books Education Prime 322,Books,2025-10-17,223.0,0,13,2899.0,2899.0
T006247,PRD323,Toys Board Games Nova 323,Toys,2025-05-11,2566.0,0,24,61584.0,61584.0
T006248,PRD285,Garden Irrigation Lite 285,Garden,2025-08-19,3804.0,25,24,91296.0,68472.0
T006249,PRD476,Health Supplements Pro 476,Health,2025-03-04,2811.0,10,30,84330.0,75897.0
T006250,PRD099,Footwear Formal Shoes Core 099,Footwear,2025-11-26,5746.0,10,11,63206.0,56885.4
T006251,PRD217,Books Education Edge 217,Books,2025-02-05,238.0,20,32,7616.0,6092.8
T006252,PRD500,Sports Cycling Flex 500,Sports,2025-04-29,8299.0,15,17,141083.0,119920.55
T006253,PRD058,Stationery Art Supplies Plus 058,Stationery,2025-05-25,667.0,0,18,12006.0,12006.0
T006254,PRD036,Beauty Skin Care Pro 036,Beauty,2025-05-27,1215.0,0,11,13365.0,13365.0
T006255,PRD358,Stationery Art Supplies Plus 358,Stationery,2025-04-25,367.0,5,12,4404.0,4183.8
T006256,PRD149,Pet Care Pet Health Core 149,Pet Care,2025-05-16,2980.0,0,17,50660.0,50660.0
T006257,PRD178,Stationery Art Supplies Plus 178,Stationery,2025-03-23,787.0,0,18,14166.0,14166.0
T006258,PRD377,Grocery Snacks Edge 377,Grocery,2025-05-21,1520.0,0,20,30400.0,30400.0
T006259,PRD357,Automotive Bike Care Edge 357,Automotive,2025-01-27,2028.0,5,9,18252.0,17339.4
T006260,PRD270,Garden Irrigation Flex 270,Garden,2025-03-22,3609.0,5,19,68571.0,65142.45
T006261,PRD410,Sports Cycling Flex 410,Sports,2025-10-17,2269.0,10,29,65801.0,59220.9
T006262,PRD490,Furniture Dining Flex 490,Furniture,2025-12-17,15389.0,10,9,138501.0,124650.9
T006263,PRD066,Beauty Skin Care Pro 066,Beauty,2025-05-12,2145.0,0,13,27885.0,27885.0
T006264,PRD231,Beauty Skin Care Alpha 231,Beauty,2025-11-02,2260.0,5,39,88140.0,83733.0
T006265,PRD341,Health Supplements Alpha 341,Health,2025-07-04,2816.0,0,10,28160.0,28160.0
T006266,PRD264,Footwear Formal Shoes Max 264,Footwear,2025-02-19,1491.0,25,22,32802.0,24601.5
T006267,PRD240,Garden Irrigation Flex 240,Garden,2025-10-31,3219.0,20,12,38628.0,30902.4
T006268,PRD188,Toys Board Games Plus 188,Toys,2025-08-04,2151.0,20,17,36567.0,29253.6
T006269,PRD321,Beauty Skin Care Alpha 321,Beauty,2025-05-06,2550.0,20,24,61200.0,48960.0
T006270,PRD350,Sports Cycling Flex 350,Sports,2025-08-30,6749.0,30,42,283458.0,198420.6
T006271,PRD425,Sports Cycling Lite 425,Sports,2025-06-26,3274.0,5,22,72028.0,68426.6
T006272,PRD110,Sports Cycling Flex 110,Sports,2025-01-12,7669.0,0,15,115035.0,115035.0
T006273,PRD049,Home Appliances Laundry Core 049,Home Appliances,2025-11-05,10956.0,0,14,153384.0,153384.0
T006274,PRD340,Furniture Dining Flex 340,Furniture,2025-08-08,28739.0,10,10,287390.0,258651.0
T006275,PRD494,Pet Care Pet Health Max 494,Pet Care,2025-08-05,535.0,10,10,5350.0,4815.0
T006276,PRD459,Footwear Formal Shoes Core 459,Footwear,2025-01-19,5326.0,5,20,106520.0,101194.0
T006277,PRD237,Automotive Bike Care Edge 237,Automotive,2025-02-06,3888.0,20,23,89424.0,71539.2
T006278,PRD316,Electronics Mobiles Pro 316,Electronics,2025-06-13,44291.0,0,2,88582.0,88582.0
T006279,PRD299,Pet Care Pet Health Core 299,Pet Care,2025-02-13,2830.0,5,22,62260.0,59147.0
T006280,PRD212,Grocery Snacks Prime 212,Grocery,2025-12-21,1325.0,5,53,70225.0,66713.75
T006281,PRD343,Stationery Art Supplies Nova 343,Stationery,2025-10-22,202.0,15,34,6868.0,5837.8
T006282,PRD198,Apparel Formal Wear Plus 198,Apparel,2025-04-22,4017.0,15,28,112476.0,95604.6
T006283,PRD465,Garden Irrigation Lite 465,Garden,2025-05-16,1144.0,10,7,8008.0,7207.2
T006284,PRD338,Toys Board Games Plus 338,Toys,2025-05-26,3001.0,0,21,63021.0,63021.0
T006285,PRD099,Footwear Formal Shoes Core 099,Footwear,2025-01-26,5746.0,0,8,45968.0,45968.0
T006286,PRD380,Sports Cycling Flex 380,Sports,2025-12-28,8759.0,5,31,271529.0,257952.55
T006287,PRD026,Health Supplements Pro 026,Health,2025-08-13,1161.0,0,16,18576.0,18576.0
T006288,PRD165,Garden Irrigation Lite 165,Garden,2025-10-04,2244.0,20,26,58344.0,46675.2
T006289,PRD161,Health Supplements Alpha 161,Health,2025-08-26,1156.0,0,8,9248.0,9248.0
T006290,PRD370,Furniture Dining Flex 370,Furniture,2025-06-14,35069.0,25,21,736449.0,552336.75
T006291,PRD100,Furniture Dining Flex 100,Furniture,2025-06-28,23099.0,20,17,392683.0,314146.4
T006292,PRD141,Beauty Skin Care Alpha 141,Beauty,2025-05-24,1970.0,20,32,63040.0,50432.0
T006293,PRD377,Grocery Snacks Edge 377,Grocery,2025-04-30,1520.0,0,18,27360.0,27360.0
T006294,PRD464,Pet Care Pet Health Max 464,Pet Care,2025-09-06,2965.0,0,9,26685.0,26685.0
T006295,PRD297,Automotive Bike Care Edge 297,Automotive,2025-01-27,6708.0,25,16,107328.0,80496.0
T006296,PRD443,Toys Board Games Nova 443,Toys,2025-10-09,2546.0,5,18,45828.0,43536.6
T006297,PRD494,Pet Care Pet Health Max 494,Pet Care,2025-06-28,535.0,20,16,8560.0,6848.0
T006298,PRD276,Beauty Skin Care Pro 276,Beauty,2025-07-25,1155.0,20,35,40425.0,32340.0
T006299,PRD186,Beauty Skin Care Pro 186,Beauty,2025-06-10,865.0,5,11,9515.0,9039.25
T006300,PRD072,Automotive Bike Care Prime 072,Automotive,2025-09-25,3633.0,10,12,43596.0,39236.4
T006301,PRD124,Home Appliances Laundry Max 124,Home Appliances,2025-08-17,25431.0,10,9,228879.0,205991.1
T006302,PRD381,Beauty Skin Care Alpha 381,Beauty,2025-07-17,1910.0,5,26,49660.0,47177.0
T006303,PRD497,Grocery Snacks Edge 497,Grocery,2025-03-10,680.0,0,19,12920.0,12920.0
T006304,PRD393,Apparel Formal Wear Nova 393,Apparel,2025-11-12,3012.0,0,11,33132.0,33132.0
T006305,PRD209,Pet Care Pet Health Core 209,Pet Care,2025-02-07,1120.0,25,29,32480.0,24360.0
T006306,PRD292,Books Education Prime 292,Books,2025-05-19,1513.0,5,22,33286.0,31621.7
T006307,PRD454,Home Appliances Laundry Max 454,Home Appliances,2025-01-07,19121.0,5,14,267694.0,254309.3
T006308,PRD438,Apparel Formal Wear Plus 438,Apparel,2025-10-03,4857.0,5,24,116568.0,110739.6
T006309,PRD121,Electronics Mobiles Alpha 121,Electronics,2025-04-23,17576.0,0,12,210912.0,210912.0
T006310,PRD476,Health Supplements Pro 476,Health,2025-06-11,2811.0,5,22,61842.0,58749.9
T006311,PRD148,Stationery Art Supplies Plus 148,Stationery,2025-08-10,457.0,5,22,10054.0,9551.3
T006312,PRD168,Apparel Formal Wear Plus 168,Apparel,2025-03-29,2787.0,25,52,144924.0,108693.0
T006313,PRD099,Footwear Formal Shoes Core 099,Footwear,2025-09-02,5746.0,0,8,45968.0,45968.0
T006314,PRD259,Home Appliances Laundry Core 259,Home Appliances,2025-08-25,16486.0,0,10,164860.0,164860.0
T006315,PRD126,Beauty Skin Care Pro 126,Beauty,2025-02-09,1505.0,5,17,25585.0,24305.75
T006316,PRD275,Sports Cycling Lite 275,Sports,2025-03-24,1724.0,30,29,49996.0,34997.2
T006317,PRD335,Sports Cycling Lite 335,Sports,2025-06-15,5744.0,0,16,91904.0,91904.0
T006318,PRD161,Health Supplements Alpha 161,Health,2025-07-31,1156.0,30,10,11560.0,8092.0
T006319,PRD239,Pet Care Pet Health Core 239,Pet Care,2025-05-01,1690.0,5,11,18590.0,17660.5
T006320,PRD162,Automotive Bike Care Prime 162,Automotive,2025-07-26,363.0,0,9,3267.0,3267.0
T006321,PRD052,Books Education Prime 052,Books,2025-10-04,1033.0,0,21,21693.0,21693.0
T006322,PRD044,Pet Care Pet Health Max 044,Pet Care,2025-12-18,985.0,10,20,19700.0,17730.0
T006323,PRD441,Beauty Skin Care Alpha 441,Beauty,2025-07-06,1270.0,20,39,49530.0,39624.0
T006324,PRD103,Stationery Art Supplies Nova 103,Stationery,2025-04-14,1162.0,5,24,27888.0,26493.6
T006325,PRD029,Pet Care Pet Health Core 029,Pet Care,2025-06-01,700.0,0,8,5600.0,5600.0
T006326,PRD463,Stationery Art Supplies Nova 463,Stationery,2025-03-10,322.0,35,20,6440.0,4186.0
T006327,PRD324,Footwear Formal Shoes Max 324,Footwear,2025-04-14,4671.0,25,17,79407.0,59555.25
T006328,PRD491,Health Supplements Alpha 491,Health,2025-07-29,3366.0,0,7,23562.0,23562.0
T006329,PRD188,Toys Board Games Plus 188,Toys,2025-03-15,2151.0,15,18,38718.0,32910.3
T006330,PRD432,Automotive Bike Care Prime 432,Automotive,2025-11-27,5553.0,30,33,183249.0,128274.3
T006331,PRD115,Furniture Dining Lite 115,Furniture,2025-08-10,26264.0,0,4,105056.0,105056.0
T006332,PRD246,Beauty Skin Care Pro 246,Beauty,2025-09-09,225.0,10,30,6750.0,6075.0
T006333,PRD254,Pet Care Pet Health Max 254,Pet Care,2025-08-03,1975.0,20,23,45425.0,36340.0
T006334,PRD457,Books Education Edge 457,Books,2025-08-01,718.0,0,13,9334.0,9334.0
T006335,PRD023,Toys Board Games Nova 023,Toys,2025-07-21,866.0,5,17,14722.0,13985.9
T006336,PRD006,Mixer Grinder 750W,Home Appliances,2025-01-29,8999.0,0,11,98989.0,98989.0
T006337,PRD038,Toys Board Games Plus 038,Toys,2025-04-30,1301.0,0,16,20816.0,20816.0
T006338,PRD382,Books Education Prime 382,Books,2025-03-09,1243.0,0,9,11187.0,11187.0
T006339,PRD286,Electronics Mobiles Pro 286,Electronics,2025-04-15,40181.0,5,12,482172.0,458063.4
T006340,PRD174,Footwear Formal Shoes Max 174,Footwear,2025-04-02,3221.0,0,13,41873.0,41873.0
T006341,PRD049,Home Appliances Laundry Core 049,Home Appliances,2025-07-13,10956.0,5,18,197208.0,187347.6
T006342,PRD004,Organic Basmati Rice,Grocery,2025-11-18,799.0,25,59,47141.0,35355.75
T006343,PRD175,Furniture Dining Lite 175,Furniture,2025-06-04,38924.0,0,7,272468.0,272468.0
T006344,PRD381,Beauty Skin Care Alpha 381,Beauty,2025-07-22,1910.0,15,32,61120.0,51952.0
T006345,PRD011,Health Supplements Alpha 011,Health,2025-04-11,606.0,15,18,10908.0,9271.8
T006346,PRD093,Apparel Formal Wear Nova 093,Apparel,2025-08-22,4212.0,5,20,84240.0,80028.0
T006347,PRD311,Health Supplements Alpha 311,Health,2025-11-18,1706.0,0,12,20472.0,20472.0
T006348,PRD166,Electronics Mobiles Pro 166,Electronics,2026-01-01,23741.0,10,16,379856.0,341870.4
T006349,PRD017,Grocery Snacks Edge 017,Grocery,2025-12-17,440.0,0,41,18040.0,18040.0
T006350,PRD058,Stationery Art Supplies Plus 058,Stationery,2025-03-04,667.0,5,18,12006.0,11405.7
T006351,PRD263,Toys Board Games Nova 263,Toys,2025-10-17,826.0,10,20,16520.0,14868.0
T006352,PRD500,Sports Cycling Flex 500,Sports,2025-06-25,8299.0,0,11,91289.0,91289.0
T006353,PRD187,Books Education Edge 187,Books,2025-08-25,1528.0,0,7,10696.0,10696.0
T006354,PRD295,Furniture Dining Lite 295,Furniture,2025-09-28,19244.0,0,9,173196.0,173196.0
T006355,PRD172,Books Education Prime 172,Books,2025-04-27,1273.0,0,23,29279.0,29279.0
T006356,PRD089,Pet Care Pet Health Core 089,Pet Care,2025-10-11,1840.0,0,26,47840.0,47840.0
T006357,PRD143,Toys Board Games Nova 143,Toys,2025-03-16,846.0,0,22,18612.0,18612.0
T006358,PRD212,Grocery Snacks Prime 212,Grocery,2025-07-07,1325.0,10,37,49025.0,44122.5
T006359,PRD041,Health Supplements Alpha 041,Health,2025-06-05,1716.0,5,14,24024.0,22822.8
T006360,PRD044,Pet Care Pet Health Max 044,Pet Care,2025-06-17,985.0,5,12,11820.0,11229.0
T006361,PRD128,Toys Board Games Plus 128,Toys,2025-08-09,411.0,10,16,6576.0,5918.4
T006362,PRD404,Pet Care Pet Health Max 404,Pet Care,2025-12-13,1825.0,0,10,18250.0,18250.0
T006363,PRD370,Furniture Dining Flex 370,Furniture,2025-05-12,35069.0,0,10,350690.0,350690.0
T006364,PRD467,Grocery Snacks Edge 467,Grocery,2025-11-29,1790.0,5,35,62650.0,59517.5
T006365,PRD016,Electronics Mobiles Pro 016,Electronics,2025-10-24,3191.0,15,20,63820.0,54247.0
T006366,PRD354,Footwear Formal Shoes Max 354,Footwear,2025-01-29,6261.0,5,12,75132.0,71375.4
T006367,PRD368,Toys Board Games Plus 368,Toys,2025-11-10,371.0,0,12,4452.0,4452.0
T006368,PRD180,Garden Irrigation Flex 180,Garden,2025-02-05,2439.0,15,14,34146.0,29024.1
T006369,PRD397,Books Education Edge 397,Books,2025-04-03,1498.0,0,16,23968.0,23968.0
T006370,PRD160,Furniture Dining Flex 160,Furniture,2025-05-03,35759.0,25,9,321831.0,241373.25
T006371,PRD450,Garden Irrigation Flex 450,Garden,2025-11-07,949.0,5,19,18031.0,17129.45
T006372,PRD210,Garden Irrigation Flex 210,Garden,2025-01-06,2829.0,30,14,39606.0,27724.2
T006373,PRD389,Pet Care Pet Health Core 389,Pet Care,2025-05-27,1540.0,0,12,18480.0,18480.0
T006374,PRD452,Grocery Snacks Prime 452,Grocery,2025-10-06,1445.0,25,60,86700.0,65025.0
T006375,PRD053,Toys Board Games Nova 053,Toys,2025-11-03,1736.0,5,24,41664.0,39580.8
T006376,PRD003,Galaxy M55 Phone,Electronics,2025-04-04,45999.0,0,9,413991.0,413991.0
T006377,PRD106,Electronics Mobiles Pro 106,Electronics,2025-09-01,15521.0,0,10,155210.0,155210.0
T006378,PRD004,Organic Basmati Rice,Grocery,2025-10-30,799.0,10,48,38352.0,34516.8
T006379,PRD498,Apparel Formal Wear Plus 498,Apparel,2025-04-08,2817.0,15,39,109863.0,93383.55
T006380,PRD324,Footwear Formal Shoes Max 324,Footwear,2025-10-24,4671.0,0,13,60723.0,60723.0
T006381,PRD341,Health Supplements Alpha 341,Health,2025-12-31,2816.0,20,28,78848.0,63078.4
T006382,PRD210,Garden Irrigation Flex 210,Garden,2025-03-18,2829.0,0,8,22632.0,22632.0
T006383,PRD136,Electronics Mobiles Pro 136,Electronics,2025-10-01,19631.0,10,8,157048.0,141343.2
T006384,PRD434,Pet Care Pet Health Max 434,Pet Care,2025-10-31,2395.0,0,19,45505.0,45505.0
T006385,PRD408,Apparel Formal Wear Plus 408,Apparel,2025-01-04,3627.0,5,11,39897.0,37902.15
T006386,PRD395,Sports Cycling Lite 395,Sports,2025-10-23,1264.0,0,7,8848.0,8848.0
T006387,PRD037,Books Education Edge 037,Books,2025-10-17,778.0,5,9,7002.0,6651.9
T006388,PRD180,Garden Irrigation Flex 180,Garden,2025-01-30,2439.0,15,12,29268.0,24877.8
T006389,PRD160,Furniture Dining Flex 160,Furniture,2025-08-19,35759.0,10,5,178795.0,160915.5
T006390,PRD084,Footwear Formal Shoes Max 084,Footwear,2025-03-11,4951.0,10,22,108922.0,98029.8
T006391,PRD170,Sports Cycling Flex 170,Sports,2025-05-10,3189.0,0,10,31890.0,31890.0
T006392,PRD251,Health Supplements Alpha 251,Health,2025-09-21,4486.0,0,25,112150.0,112150.0
T006393,PRD006,Mixer Grinder 750W,Home Appliances,2025-08-26,8999.0,0,9,80991.0,80991.0
T006394,PRD197,Grocery Snacks Edge 197,Grocery,2025-08-25,980.0,5,24,23520.0,22344.0
T006395,PRD328,Stationery Art Supplies Plus 328,Stationery,2025-05-07,37.0,20,32,1184.0,947.2
T006396,PRD381,Beauty Skin Care Alpha 381,Beauty,2025-08-12,1910.0,0,22,42020.0,42020.0
T006397,PRD496,Electronics Mobiles Pro 496,Electronics,2025-04-20,13951.0,0,11,153461.0,153461.0
T006398,PRD299,Pet Care Pet Health Core 299,Pet Care,2025-02-03,2830.0,20,29,82070.0,65656.0
T006399,PRD131,Health Supplements Alpha 131,Health,2025-09-12,5046.0,10,22,111012.0,99910.8
T006400,PRD005,Yoga Mat Pro,Sports,2025-12-24,1499.0,5,20,29980.0,28481.0
T006401,PRD436,Electronics Mobiles Pro 436,Electronics,2025-06-19,5731.0,0,7,40117.0,40117.0
T006402,PRD265,Furniture Dining Lite 265,Furniture,2025-02-16,12914.0,0,10,129140.0,129140.0
T006403,PRD128,Toys Board Games Plus 128,Toys,2025-07-13,411.0,5,14,5754.0,5466.3
T006404,PRD187,Books Education Edge 187,Books,2025-04-09,1528.0,10,9,13752.0,12376.8
T006405,PRD174,Footwear Formal Shoes Max 174,Footwear,2025-02-19,3221.0,5,19,61199.0,58139.05
T006406,PRD119,Pet Care Pet Health Core 119,Pet Care,2025-08-06,2410.0,0,9,21690.0,21690.0
