transaction_id,full_date,day,month,quarter,year,weekday,product_key,product_name,category,subcategory,unit_price,store_key,store_name,city,state,quantity,discount,gross_amount,net_amount
17527,2025-12-10,10,12,4,2025,Wednesday,37,Books Education Edge 037,Books,Education,778.0,211,Salem North Mart,Salem,Tamil Nadu,1,0.0,778.0,778.0
17528,2025-05-04,4,5,2,2025,Sunday,156,Beauty Skin Care Pro 156,Beauty,Skin Care,2435.0,51,Chennai MG Road Mart,Chennai,Tamil Nadu,3,10.0,7305.0,6574.5
17529,2025-05-04,4,5,2,2025,Sunday,301,Electronics Mobiles Alpha 301,Electronics,Mobiles,42236.0,82,Jaipur South Mart,Jaipur,Rajasthan,3,0.0,126708.0,126708.0
17530,2025-04-08,8,4,2,2025,Tuesday,105,Garden Irrigation Lite 105,Garden,Irrigation,1464.0,98,Indore East Mart,Indore,Madhya Pradesh,3,0.0,4392.0,4392.0
17531,2025-08-26,26,8,3,2025,Tuesday,327,Automotive Bike Care Edge 327,Automotive,Bike Care,618.0,10,Mumbai Airport Road Mart,Mumbai,Maharashtra,1,0.0,618.0,618.0
17532,2025-12-24,24,12,4,2025,Wednesday,381,Beauty Skin Care Alpha 381,Beauty,Skin Care,1910.0,205,Bhavnagar North Mart,Bhavnagar,Gujarat,3,0.0,5730.0,5730.0
17533,2025-03-20,20,3,1,2025,Thursday,252,Automotive Bike Care Prime 252,Automotive,Bike Care,4593.0,86,Lucknow North Mart,Lucknow,Uttar Pradesh,2,5.0,9186.0,8726.7
17534,2025-10-08,8,10,4,2025,Wednesday,218,Toys Board Games Plus 218,Toys,Board Games,3021.0,206,Hubballi Central Mart,Hubballi,Karnataka,1,15.0,3021.0,2567.85
17535,2025-10-06,6,10,4,2025,Monday,196,Electronics Mobiles Pro 196,Electronics,Mobiles,27851.0,98,Indore East Mart,Indore,Madhya Pradesh,28,0.0,779828.0,779828.0
17536,2025-01-03,3,1,1,2025,Friday,417,Automotive Bike Care Edge 417,Automotive,Bike Care,4848.0,164,Kanpur North Mart,Kanpur,Uttar Pradesh,1,0.0,4848.0,4848.0
17537,2025-02-11,11,2,1,2025,Tuesday,107,Grocery Snacks Edge 107,Grocery,Snacks,710.0,59,Kolkata West Mart,Kolkata,West Bengal,2,0.0,1420.0,1420.0
17538,2025-09-07,7,9,3,2025,Sunday,475,Furniture Dining Lite 475,Furniture,Dining,12224.0,6,Mumbai MG Road Mart,Mumbai,Maharashtra,2,0.0,24448.0,24448.0
17539,2025-06-11,11,6,2,2025,Wednesday,321,Beauty Skin Care Alpha 321,Beauty,Skin Care,2550.0,48,Chennai South Mart,Chennai,Tamil Nadu,19,20.0,48450.0,38760.0
17540,2025-10-19,19,10,4,2025,Sunday,435,Garden Irrigation Lite 435,Garden,Irrigation,754.0,79,Ahmedabad Civil Lines Mart,Ahmedabad,Gujarat,5,0.0,3770.0,3770.0
17541,2025-08-21,21,8,3,2025,Thursday,308,Toys Board Games Plus 308,Toys,Board Games,2131.0,64,Pune North Mart,Pune,Maharashtra,3,5.0,6393.0,6073.35
17542,2025-01-26,26,1,1,2025,Sunday,180,Garden Irrigation Flex 180,Garden,Irrigation,2439.0,143,Bhopal North Mart,Bhopal,Madhya Pradesh,3,0.0,7317.0,7317.0
17543,2025-07-23,23,7,3,2025,Wednesday,281,Health Supplements Alpha 281,Health,Supplements,596.0,21,Delhi Tech Park Mart,Delhi,Delhi,1,0.0,596.0,596.0
17544,2025-08-30,30,8,3,2025,Saturday,474,Footwear Formal Shoes Max 474,Footwear,Formal Shoes,6121.0,70,Pune Civil Lines Mart,Pune,Maharashtra,2,0.0,12242.0,12242.0
17545,2025-08-30,30,8,3,2025,Saturday,89,Pet Care Pet Health Core 089,Pet Care,Pet Health,1840.0,22,Delhi Airport Road Mart,Delhi,Delhi,2,10.0,3680.0,3312.0
17546,2025-07-14,14,7,3,2025,Monday,453,Apparel Formal Wear Nova 453,Apparel,Formal Wear,972.0,27,Bengaluru South Mart,Bengaluru,Karnataka,32,0.0,31104.0,31104.0
17547,2025-02-14,14,2,1,2025,Friday,49,Home Appliances Laundry Core 049,Home Appliances,Laundry,10956.0,68,Pune MG Road Mart,Pune,Maharashtra,4,0.0,43824.0,43824.0
17548,2025-12-17,17,12,4,2025,Wednesday,155,Sports Cycling Lite 155,Sports,Cycling,2184.0,57,Kolkata South Mart,Kolkata,West Bengal,4,0.0,8736.0,8736.0
17549,2025-09-10,10,9,3,2025,Wednesday,162,Automotive Bike Care Prime 162,Automotive,Bike Care,363.0,83,Jaipur East Mart,Jaipur,Rajasthan,1,5.0,363.0,344.85
17550,2025-12-31,31,12,4,2025,Wednesday,78,Apparel Formal Wear Plus 078,Apparel,Formal Wear,3597.0,16,Delhi East Mart,Delhi,Delhi,26,10.0,93522.0,84169.8
17551,2025-09-12,12,9,3,2025,Friday,19,Home Appliances Laundry Core 019,Home Appliances,Laundry,5166.0,24,Delhi Garden Mart,Delhi,Delhi,29,15.0,149814.0,127341.9
17552,2025-11-25,25,11,4,2025,Tuesday,384,Footwear Formal Shoes Max 384,Footwear,Formal Shoes,1351.0,48,Chennai South Mart,Chennai,Tamil Nadu,2,10.0,2702.0,2431.8
17553,2025-12-27,27,12,4,2025,Saturday,298,Stationery Art Supplies Plus 298,Stationery,Art Supplies,907.0,91,Surat North Mart,Surat,Gujarat,3,10.0,2721.0,2448.9
17554,2025-12-14,14,12,4,2025,Sunday,96,Beauty Skin Care Pro 096,Beauty,Skin Care,575.0,8,Mumbai Civil Lines Mart,Mumbai,Maharashtra,5,20.0,2875.0,2300.0
17555,2025-07-09,9,7,3,2025,Wednesday,479,Pet Care Pet Health Core 479,Pet Care,Pet Health,250.0,183,Udaipur South Mart,Udaipur,Rajasthan,2,10.0,500.0,450.0
17556,2025-07-12,12,7,3,2025,Saturday,265,Furniture Dining Lite 265,Furniture,Dining,12914.0,98,Indore East Mart,Indore,Madhya Pradesh,1,10.0,12914.0,11622.6
17557,2025-02-06,6,2,1,2025,Thursday,446,Health Supplements Pro 446,Health,Supplements,1701.0,15,Delhi South Mart,Delhi,Delhi,2,10.0,3402.0,3061.8
17558,2025-12-21,21,12,4,2025,Sunday,201,Beauty Skin Care Alpha 201,Beauty,Skin Care,1330.0,102,Nagpur South Mart,Nagpur,Maharashtra,4,5.0,5320.0,5054.0
17559,2025-06-24,24,6,2,2025,Tuesday,51,Beauty Skin Care Alpha 051,Beauty,Skin Care,1680.0,160,Madurai Central Mart,Madurai,Tamil Nadu,29,10.0,48720.0,43848.0
17560,2025-10-21,21,10,4,2025,Tuesday,72,Automotive Bike Care Prime 072,Automotive,Bike Care,3633.0,235,Navi Mumbai Vashi Mart,Navi Mumbai,Maharashtra,4,0.0,14532.0,14532.0
17561,2025-11-26,26,11,4,2025,Wednesday,263,Toys Board Games Nova 263,Toys,Board Games,826.0,160,Madurai Central Mart,Madurai,Tamil Nadu,35,0.0,28910.0,28910.0
17562,2025-07-08,8,7,3,2025,Tuesday,394,Home Appliances Laundry Max 394,Home Appliances,Laundry,7541.0,192,Shimla Central Mart,Shimla,Himachal Pradesh,4,0.0,30164.0,30164.0
17563,2025-05-10,10,5,2,2025,Saturday,279,Footwear Formal Shoes Core 279,Footwear,Formal Shoes,2286.0,55,Kolkata Central Mart,Kolkata,West Bengal,2,0.0,4572.0,4572.0
17564,2025-04-20,20,4,2,2025,Sunday,327,Automotive Bike Care Edge 327,Automotive,Bike Care,618.0,173,Amritsar North Mart,Amritsar,Punjab,5,20.0,3090.0,2472.0
17565,2025-07-26,26,7,3,2025,Saturday,224,Pet Care Pet Health Max 224,Pet Care,Pet Health,1405.0,72,Ahmedabad Central Mart,Ahmedabad,Gujarat,4,20.0,5620.0,4496.0
17566,2025-06-07,7,6,2,2025,Saturday,363,Apparel Formal Wear Nova 363,Apparel,Formal Wear,1782.0,56,Kolkata North Mart,Kolkata,West Bengal,3,0.0,5346.0,5346.0
17567,2025-09-14,14,9,3,2025,Sunday,402,Automotive Bike Care Prime 402,Automotive,Bike Care,4143.0,6,Mumbai MG Road Mart,Mumbai,Maharashtra,1,10.0,4143.0,3728.7
17568,2025-12-02,2,12,4,2025,Tuesday,386,Health Supplements Pro 386,Health,Supplements,4481.0,163,Kanpur Central Mart,Kanpur,Uttar Pradesh,4,0.0,17924.0,17924.0
17569,2025-12-21,21,12,4,2025,Sunday,246,Beauty Skin Care Pro 246,Beauty,Skin Care,225.0,106,Coimbatore North Mart,Coimbatore,Tamil Nadu,38,0.0,8550.0,8550.0
17570,2025-05-12,12,5,2,2025,Monday,163,Stationery Art Supplies Nova 163,Stationery,Art Supplies,622.0,85,Lucknow Central Mart,Lucknow,Uttar Pradesh,1,10.0,622.0,559.8
17571,2025-04-07,7,4,2,2025,Monday,94,Home Appliances Laundry Max 094,Home Appliances,Laundry,19641.0,98,Indore East Mart,Indore,Madhya Pradesh,4,0.0,78564.0,78564.0
17572,2025-08-08,8,8,3,2025,Friday,209,Pet Care Pet Health Core 209,Pet Care,Pet Health,1120.0,12,Mumbai Garden Mart,Mumbai,Maharashtra,19,5.0,21280.0,20216.0
17573,2025-06-19,19,6,2,2025,Thursday,293,Toys Board Games Nova 293,Toys,Board Games,1696.0,161,Madurai North Mart,Madurai,Tamil Nadu,35,0.0,59360.0,59360.0
17574,2025-01-10,10,1,1,2025,Friday,210,Garden Irrigation Flex 210,Garden,Irrigation,2829.0,6,Mumbai MG Road Mart,Mumbai,Maharashtra,1,0.0,2829.0,2829.0
17575,2025-06-04,4,6,2,2025,Wednesday,15,Garden Irrigation Lite 015,Garden,Irrigation,294.0,35,Bengaluru Ring Road Mart,Bengaluru,Karnataka,5,5.0,1470.0,1396.5
17576,2025-07-15,15,7,3,2025,Tuesday,185,Sports Cycling Lite 185,Sports,Cycling,4194.0,23,Delhi Ring Road Mart,Delhi,Delhi,3,0.0,12582.0,12582.0
17577,2025-12-08,8,12,4,2025,Monday,40,Furniture Dining Flex 040,Furniture,Dining,10439.0,142,Bhopal Central Mart,Bhopal,Madhya Pradesh,2,5.0,20878.0,19834.1
17578,2025-01-20,20,1,1,2025,Monday,94,Home Appliances Laundry Max 094,Home Appliances,Laundry,19641.0,142,Bhopal Central Mart,Bhopal,Madhya Pradesh,32,15.0,628512.0,534235.2
17579,2025-04-05,5,4,2,2025,Saturday,298,Stationery Art Supplies Plus 298,Stationery,Art Supplies,907.0,108,Coimbatore East Mart,Coimbatore,Tamil Nadu,4,0.0,3628.0,3628.0
17580,2025-12-08,8,12,4,2025,Monday,46,Electronics Mobiles Pro 046,Electronics,Mobiles,7301.0,144,Bhopal South Mart,Bhopal,Madhya Pradesh,3,5.0,21903.0,20807.85
17581,2025-11-30,30,11,4,2025,Sunday,350,Sports Cycling Flex 350,Sports,Cycling,6749.0,140,Mysuru North Mart,Mysuru,Karnataka,3,5.0,20247.0,19234.65
17582,2025-11-15,15,11,4,2025,Saturday,120,Garden Irrigation Flex 120,Garden,Irrigation,1659.0,169,Ludhiana Central Mart,Ludhiana,Punjab,39,0.0,64701.0,64701.0
17583,2025-03-21,21,3,1,2025,Friday,436,Electronics Mobiles Pro 436,Electronics,Mobiles,5731.0,9,Mumbai Tech Park Mart,Mumbai,Maharashtra,1,0.0,5731.0,5731.0
17584,2025-11-23,23,11,4,2025,Sunday,39,Footwear Formal Shoes Core 039,Footwear,Formal Shoes,2566.0,69,Pune Station Road Mart,Pune,Maharashtra,2,5.0,5132.0,4875.4
17585,2025-07-10,10,7,3,2025,Thursday,93,Apparel Formal Wear Nova 093,Apparel,Formal Wear,4212.0,54,Chennai Tech Park Mart,Chennai,Tamil Nadu,2,0.0,8424.0,8424.0
17586,2025-06-17,17,6,2,2025,Tuesday,83,Toys Board Games Nova 083,Toys,Board Games,2606.0,204,Bhavnagar Central Mart,Bhavnagar,Gujarat,2,0.0,5212.0,5212.0
17587,2025-04-25,25,4,2,2025,Friday,473,Toys Board Games Nova 473,Toys,Board Games,3416.0,50,Chennai West Mart,Chennai,Tamil Nadu,3,0.0,10248.0,10248.0
17588,2025-11-04,4,11,4,2025,Tuesday,466,Electronics Mobiles Pro 466,Electronics,Mobiles,9841.0,138,Nashik South Mart,Nashik,Maharashtra,2,0.0,19682.0,19682.0
17589,2025-01-28,28,1,1,2025,Tuesday,426,Beauty Skin Care Pro 426,Beauty,Skin Care,805.0,45,Hyderabad Airport Road Mart,Hyderabad,Telangana,1,0.0,805.0,805.0
17590,2025-08-11,11,8,3,2025,Monday,201,Beauty Skin Care Alpha 201,Beauty,Skin Care,1330.0,136,Nashik Central Mart,Nashik,Maharashtra,1,0.0,1330.0,1330.0
17591,2025-08-25,25,8,3,2025,Monday,398,Toys Board Games Plus 398,Toys,Board Games,1241.0,219,Jabalpur North Mart,Jabalpur,Madhya Pradesh,4,0.0,4964.0,4964.0
17592,2025-08-26,26,8,3,2025,Tuesday,99,Footwear Formal Shoes Core 099,Footwear,Formal Shoes,5746.0,128,Visakhapatnam East Mart,Visakhapatnam,Andhra Pradesh,5,0.0,28730.0,28730.0
17593,2025-12-28,28,12,4,2025,Sunday,68,Toys Board Games Plus 068,Toys,Board Games,2171.0,68,Pune MG Road Mart,Pune,Maharashtra,3,5.0,6513.0,6187.35
17594,2025-08-13,13,8,3,2025,Wednesday,73,Stationery Art Supplies Nova 073,Stationery,Art Supplies,832.0,5,Mumbai West Mart,Mumbai,Maharashtra,1,0.0,832.0,832.0
17595,2025-11-21,21,11,4,2025,Friday,463,Stationery Art Supplies Nova 463,Stationery,Art Supplies,322.0,3,Mumbai South Mart,Mumbai,Maharashtra,3,0.0,966.0,966.0
17596,2025-08-29,29,8,3,2025,Friday,46,Electronics Mobiles Pro 046,Electronics,Mobiles,7301.0,29,Bengaluru West Mart,Bengaluru,Karnataka,4,5.0,29204.0,27743.8
17597,2025-03-02,2,3,1,2025,Sunday,235,Furniture Dining Lite 235,Furniture,Dining,6584.0,154,Raipur Central Mart,Raipur,Chhattisgarh,4,0.0,26336.0,26336.0
17598,2025-10-27,27,10,4,2025,Monday,379,Home Appliances Laundry Core 379,Home Appliances,Laundry,4646.0,131,Vadodara North Mart,Vadodara,Gujarat,2,0.0,9292.0,9292.0
17599,2025-10-06,6,10,4,2025,Monday,186,Beauty Skin Care Pro 186,Beauty,Skin Care,865.0,44,Hyderabad Tech Park Mart,Hyderabad,Telangana,4,10.0,3460.0,3114.0
17600,2025-03-20,20,3,1,2025,Thursday,50,Sports Cycling Flex 050,Sports,Cycling,3649.0,105,Coimbatore Central Mart,Coimbatore,Tamil Nadu,3,10.0,10947.0,9852.3
17601,2025-09-28,28,9,3,2025,Sunday,193,Stationery Art Supplies Nova 193,Stationery,Art Supplies,952.0,91,Surat North Mart,Surat,Gujarat,1,0.0,952.0,952.0
17602,2025-08-16,16,8,3,2025,Saturday,295,Furniture Dining Lite 295,Furniture,Dining,19244.0,71,Pune Tech Park Mart,Pune,Maharashtra,5,0.0,96220.0,96220.0
17603,2025-09-27,27,9,3,2025,Saturday,243,Apparel Formal Wear Nova 243,Apparel,Formal Wear,1362.0,67,Pune West Mart,Pune,Maharashtra,5,5.0,6810.0,6469.5
17604,2025-07-16,16,7,3,2025,Wednesday,330,Garden Irrigation Flex 330,Garden,Irrigation,4389.0,13,Delhi Central Mart,Delhi,Delhi,4,5.0,17556.0,16678.2
17605,2025-12-27,27,12,4,2025,Saturday,390,Garden Irrigation Flex 390,Garden,Irrigation,169.0,223,Rourkela North Mart,Rourkela,Odisha,5,5.0,845.0,802.75
17606,2025-04-10,10,4,2,2025,Thursday,302,Grocery Snacks Prime 302,Grocery,Snacks,1595.0,44,Hyderabad Tech Park Mart,Hyderabad,Telangana,4,0.0,6380.0,6380.0
17607,2025-03-13,13,3,1,2025,Thursday,8,Dark Chocolate Pack,Grocery,Snacks,699.0,138,Nashik South Mart,Nashik,Maharashtra,3,0.0,2097.0,2097.0
17608,2025-12-18,18,12,4,2025,Thursday,430,Furniture Dining Flex 430,Furniture,Dining,2729.0,10,Mumbai Airport Road Mart,Mumbai,Maharashtra,1,10.0,2729.0,2456.1
17609,2025-09-30,30,9,3,2025,Tuesday,95,Sports Cycling Lite 095,Sports,Cycling,6664.0,127,Visakhapatnam South Mart,Visakhapatnam,Andhra Pradesh,2,0.0,13328.0,13328.0
17610,2025-10-20,20,10,4,2025,Monday,231,Beauty Skin Care Alpha 231,Beauty,Skin Care,2260.0,192,Shimla Central Mart,Shimla,Himachal Pradesh,4,0.0,9040.0,9040.0
17611,2025-07-21,21,7,3,2025,Monday,487,Books Education Edge 487,Books,Education,1228.0,54,Chennai Tech Park Mart,Chennai,Tamil Nadu,3,20.0,3684.0,2947.2
17612,2025-06-07,7,6,2,2025,Saturday,212,Grocery Snacks Prime 212,Grocery,Snacks,1325.0,85,Lucknow Central Mart,Lucknow,Uttar Pradesh,3,10.0,3975.0,3577.5
17613,2025-10-21,21,10,4,2025,Tuesday,71,Health Supplements Alpha 071,Health,Supplements,2826.0,138,Nashik South Mart,Nashik,Maharashtra,5,10.0,14130.0,12717.0
17614,2025-07-10,10,7,3,2025,Thursday,26,Health Supplements Pro 026,Health,Supplements,1161.0,196,Srinagar Central Mart,Srinagar,Jammu and Kashmir,4,0.0,4644.0,4644.0
17615,2025-12-28,28,12,4,2025,Sunday,79,Home Appliances Laundry Core 079,Home Appliances,Laundry,16746.0,94,Surat West Mart,Surat,Gujarat,4,0.0,66984.0,66984.0
17616,2025-12-15,15,12,4,2025,Monday,46,Electronics Mobiles Pro 046,Electronics,Mobiles,7301.0,63,Pune Central Mart,Pune,Maharashtra,5,0.0,36505.0,36505.0
17617,2025-06-08,8,6,2,2025,Sunday,414,Footwear Formal Shoes Max 414,Footwear,Formal Shoes,2941.0,51,Chennai MG Road Mart,Chennai,Tamil Nadu,10,36.0,29410.0,18822.4
17618,2025-07-12,12,7,3,2025,Saturday,5,Yoga Mat Pro,Sports,Fitness,1499.0,69,Pune Station Road Mart,Pune,Maharashtra,5,5.0,7495.0,7120.25
17619,2025-06-09,9,6,2,2025,Monday,440,Sports Cycling Flex 440,Sports,Cycling,4279.0,114,Kochi West Mart,Kochi,Kerala,2,15.0,8558.0,7274.3
17620,2025-07-04,4,7,3,2025,Friday,218,Toys Board Games Plus 218,Toys,Board Games,3021.0,60,Kolkata MG Road Mart,Kolkata,West Bengal,3,10.0,9063.0,8156.7
17621,2025-04-14,14,4,2,2025,Monday,422,Grocery Snacks Prime 422,Grocery,Snacks,755.0,66,Pune East Mart,Pune,Maharashtra,4,10.0,3020.0,2718.0
17622,2025-04-19,19,4,2,2025,Saturday,73,Stationery Art Supplies Nova 073,Stationery,Art Supplies,832.0,115,Chandigarh Central Mart,Chandigarh,Chandigarh,3,15.0,2496.0,2121.6
17623,2025-12-25,25,12,4,2025,Thursday,152,Grocery Snacks Prime 152,Grocery,Snacks,1745.0,40,Hyderabad West Mart,Hyderabad,Telangana,5,0.0,8725.0,8725.0
17624,2025-08-19,19,8,3,2025,Tuesday,81,Beauty Skin Care Alpha 081,Beauty,Skin Care,110.0,80,Jaipur Central Mart,Jaipur,Rajasthan,5,15.0,550.0,467.5
17625,2025-12-17,17,12,4,2025,Wednesday,148,Stationery Art Supplies Plus 148,Stationery,Art Supplies,457.0,23,Delhi Ring Road Mart,Delhi,Delhi,5,0.0,2285.0,2285.0
17626,2025-12-30,30,12,4,2025,Tuesday,181,Electronics Mobiles Alpha 181,Electronics,Mobiles,25796.0,147,Patna South Mart,Patna,Bihar,3,5.0,77388.0,73518.6
17627,2025-06-11,11,6,2,2025,Wednesday,334,Home Appliances Laundry Max 334,Home Appliances,Laundry,30961.0,28,Bengaluru East Mart,Bengaluru,Karnataka,5,15.0,154805.0,131584.25
17628,2025-02-22,22,2,1,2025,Saturday,271,Electronics Mobiles Alpha 271,Electronics,Mobiles,38126.0,97,Indore South Mart,Indore,Madhya Pradesh,1,10.0,38126.0,34313.4
17629,2025-09-04,4,9,3,2025,Thursday,421,Electronics Mobiles Alpha 421,Electronics,Mobiles,3676.0,48,Chennai South Mart,Chennai,Tamil Nadu,4,0.0,14704.0,14704.0
17630,2025-12-08,8,12,4,2025,Monday,27,Automotive Bike Care Edge 027,Automotive,Bike Care,1518.0,21,Delhi Tech Park Mart,Delhi,Delhi,2,5.0,3036.0,2884.2
17631,2025-10-26,26,10,4,2025,Sunday,190,Furniture Dining Flex 190,Furniture,Dining,42089.0,82,Jaipur South Mart,Jaipur,Rajasthan,1,10.0,42089.0,37880.1
17632,2025-12-02,2,12,4,2025,Tuesday,496,Electronics Mobiles Pro 496,Electronics,Mobiles,13951.0,12,Mumbai Garden Mart,Mumbai,Maharashtra,1,20.0,13951.0,11160.8
17633,2025-08-11,11,8,3,2025,Monday,486,Beauty Skin Care Pro 486,Beauty,Skin Care,165.0,15,Delhi South Mart,Delhi,Delhi,4,0.0,660.0,660.0
17634,2025-07-19,19,7,3,2025,Saturday,335,Sports Cycling Lite 335,Sports,Cycling,5744.0,103,Nagpur East Mart,Nagpur,Maharashtra,3,15.0,17232.0,14647.2
17635,2025-07-27,27,7,3,2025,Sunday,67,Books Education Edge 067,Books,Education,1288.0,132,Vadodara South Mart,Vadodara,Gujarat,2,10.0,2576.0,2318.4
17636,2025-08-08,8,8,3,2025,Friday,183,Apparel Formal Wear Nova 183,Apparel,Formal Wear,3402.0,109,Coimbatore West Mart,Coimbatore,Tamil Nadu,2,0.0,6804.0,6804.0
17637,2025-01-25,25,1,1,2025,Saturday,323,Toys Board Games Nova 323,Toys,Board Games,2566.0,64,Pune North Mart,Pune,Maharashtra,3,10.0,7698.0,6928.2
17638,2025-08-03,3,8,3,2025,Sunday,16,Electronics Mobiles Pro 016,Electronics,Mobiles,3191.0,139,Mysuru Central Mart,Mysuru,Karnataka,3,5.0,9573.0,9094.35
17639,2025-10-08,8,10,4,2025,Wednesday,257,Grocery Snacks Edge 257,Grocery,Snacks,560.0,61,Kolkata Station Road Mart,Kolkata,West Bengal,1,0.0,560.0,560.0
17640,2025-09-23,23,9,3,2025,Tuesday,384,Footwear Formal Shoes Max 384,Footwear,Formal Shoes,1351.0,51,Chennai MG Road Mart,Chennai,Tamil Nadu,3,0.0,4053.0,4053.0
17641,2025-04-06,6,4,2,2025,Sunday,267,Automotive Bike Care Edge 267,Automotive,Bike Care,5298.0,29,Bengaluru West Mart,Bengaluru,Karnataka,3,15.0,15894.0,13509.9
17642,2025-12-28,28,12,4,2025,Sunday,466,Electronics Mobiles Pro 466,Electronics,Mobiles,9841.0,210,Salem Central Mart,Salem,Tamil Nadu,4,10.0,39364.0,35427.6
17643,2025-07-20,20,7,3,2025,Sunday,373,Stationery Art Supplies Nova 373,Stationery,Art Supplies,532.0,221,Cuttack North Mart,Cuttack,Odisha,4,0.0,2128.0,2128.0
17644,2025-12-17,17,12,4,2025,Wednesday,270,Garden Irrigation Flex 270,Garden,Irrigation,3609.0,32,Bengaluru Civil Lines Mart,Bengaluru,Karnataka,2,5.0,7218.0,6857.1
17645,2025-10-10,10,10,4,2025,Friday,454,Home Appliances Laundry Max 454,Home Appliances,Laundry,19121.0,170,Ludhiana North Mart,Ludhiana,Punjab,2,0.0,38242.0,38242.0
17646,2025-10-18,18,10,4,2025,Saturday,293,Toys Board Games Nova 293,Toys,Board Games,1696.0,164,Kanpur North Mart,Kanpur,Uttar Pradesh,1,0.0,1696.0,1696.0
17647,2025-06-12,12,6,2,2025,Thursday,164,Pet Care Pet Health Max 164,Pet Care,Pet Health,265.0,133,Rajkot Central Mart,Rajkot,Gujarat,1,0.0,265.0,265.0
17648,2025-12-17,17,12,4,2025,Wednesday,341,Health Supplements Alpha 341,Health,Supplements,2816.0,182,Udaipur North Mart,Udaipur,Rajasthan,3,0.0,8448.0,8448.0
17649,2025-07-21,21,7,3,2025,Monday,253,Stationery Art Supplies Nova 253,Stationery,Art Supplies,412.0,67,Pune West Mart,Pune,Maharashtra,3,0.0,1236.0,1236.0
17650,2025-06-11,11,6,2,2025,Wednesday,158,Toys Board Games Plus 158,Toys,Board Games,1281.0,88,Lucknow East Mart,Lucknow,Uttar Pradesh,2,0.0,2562.0,2562.0
17651,2025-01-13,13,1,1,2025,Monday,264,Footwear Formal Shoes Max 264,Footwear,Formal Shoes,1491.0,76,Ahmedabad West Mart,Ahmedabad,Gujarat,3,5.0,4473.0,4249.35
17652,2025-07-21,21,7,3,2025,Monday,411,Beauty Skin Care Alpha 411,Beauty,Skin Care,340.0,91,Surat North Mart,Surat,Gujarat,4,5.0,1360.0,1292.0
17653,2025-12-27,27,12,4,2025,Saturday,315,Garden Irrigation Lite 315,Garden,Irrigation,4194.0,79,Ahmedabad Civil Lines Mart,Ahmedabad,Gujarat,39,0.0,163566.0,163566.0
17654,2025-08-27,27,8,3,2025,Wednesday,453,Apparel Formal Wear Nova 453,Apparel,Formal Wear,972.0,44,Hyderabad Tech Park Mart,Hyderabad,Telangana,5,30.0,4860.0,3402.0
17655,2025-07-11,11,7,3,2025,Friday,200,Sports Cycling Flex 200,Sports,Cycling,5199.0,47,Chennai North Mart,Chennai,Tamil Nadu,2,0.0,10398.0,10398.0
17656,2025-10-02,2,10,4,2025,Thursday,313,Stationery Art Supplies Nova 313,Stationery,Art Supplies,1072.0,41,Hyderabad MG Road Mart,Hyderabad,Telangana,3,15.0,3216.0,2733.6
17657,2025-03-08,8,3,1,2025,Saturday,8,Dark Chocolate Pack,Grocery,Snacks,699.0,71,Pune Tech Park Mart,Pune,Maharashtra,3,5.0,2097.0,1992.15
17658,2025-09-08,8,9,3,2025,Monday,466,Electronics Mobiles Pro 466,Electronics,Mobiles,9841.0,23,Delhi Ring Road Mart,Delhi,Delhi,2,0.0,19682.0,19682.0
17659,2025-07-09,9,7,3,2025,Wednesday,403,Stationery Art Supplies Nova 403,Stationery,Art Supplies,862.0,99,Indore West Mart,Indore,Madhya Pradesh,3,10.0,2586.0,2327.4
17660,2025-12-30,30,12,4,2025,Tuesday,111,Beauty Skin Care Alpha 111,Beauty,Skin Care,1040.0,4,Mumbai East Mart,Mumbai,Maharashtra,1,5.0,1040.0,988.0
17661,2025-07-20,20,7,3,2025,Sunday,226,Electronics Mobiles Pro 226,Electronics,Mobiles,31961.0,31,Bengaluru Station Road Mart,Bengaluru,Karnataka,1,10.0,31961.0,28764.9
17662,2025-09-21,21,9,3,2025,Sunday,423,Apparel Formal Wear Nova 423,Apparel,Formal Wear,4242.0,51,Chennai MG Road Mart,Chennai,Tamil Nadu,1,15.0,4242.0,3605.7
17663,2025-01-06,6,1,1,2025,Monday,456,Beauty Skin Care Pro 456,Beauty,Skin Care,1735.0,79,Ahmedabad Civil Lines Mart,Ahmedabad,Gujarat,25,15.0,43375.0,36868.75
17664,2025-12-01,1,12,4,2025,Monday,101,Health Supplements Alpha 101,Health,Supplements,3936.0,137,Nashik North Mart,Nashik,Maharashtra,2,10.0,7872.0,7084.8
17665,2025-07-04,4,7,3,2025,Friday,121,Electronics Mobiles Alpha 121,Electronics,Mobiles,17576.0,91,Surat North Mart,Surat,Gujarat,2,5.0,35152.0,33394.4
17666,2025-11-14,14,11,4,2025,Friday,338,Toys Board Games Plus 338,Toys,Board Games,3001.0,3,Mumbai South Mart,Mumbai,Maharashtra,1,5.0,3001.0,2850.95
17667,2025-11-27,27,11,4,2025,Thursday,166,Electronics Mobiles Pro 166,Electronics,Mobiles,23741.0,198,Haridwar Central Mart,Haridwar,Uttarakhand,3,20.0,71223.0,56978.4
17668,2025-12-11,11,12,4,2025,Thursday,214,Home Appliances Laundry Max 214,Home Appliances,Laundry,7801.0,107,Coimbatore South Mart,Coimbatore,Tamil Nadu,2,0.0,15602.0,15602.0
